,song_name,song_id,artist_name,artist_id,alb_name,alb_id,song_likes,debut_date,artist_type,artist_gender,artist_nationality
1507,너를 사랑하고 있어,32298623.0,백현 (BAEKHYUN),672859.0,낭만닥터 김사부 2 OST Part.1,10372655.0,163152,2010,솔로,남성,대한민국
1508,바래다줄게 (Take You Home),30367190.0,백현 (BAEKHYUN),672859.0,바래다줄게 (Take You Home) - SM STATION,10055218.0,120292,2010,솔로,남성,대한민국
1509,너에게 가는 이 길 위에서 (너.이.길),32421335.0,백현 (BAEKHYUN),672859.0,하이에나 OST Part.2,10396078.0,80496,2010,솔로,남성,대한민국
1510,Stay Up (Feat. Beenzino),31917678.0,백현 (BAEKHYUN),672859.0,City Lights - The 1st Mini Album,10305581.0,71239,2010,솔로,남성,대한민국
1511,Betcha,31917679.0,백현 (BAEKHYUN),672859.0,City Lights - The 1st Mini Album,10305581.0,73349,2010,솔로,남성,대한민국
1512,나의 시간은,32941033.0,백현 (BAEKHYUN),672859.0,청춘기록 (tvN 월화드라마) OST - Part.3,10493501.0,48417,2010,솔로,남성,대한민국
1513,미안했어요,1737717.0,박기영,908.0,미안했어요,358487.0,5188,1997,솔로,여성,대한민국
1514,그대 때문에,1415491.0,박기영,908.0,Bohemian,326258.0,5853,1997,솔로,여성,대한민국
1515,Happy Together (해피투게더),1972517.0,박지헌,231826.0,Happy Together,424559.0,10693,2007.12.12,솔로,남성,대한민국
1516,시작보다 끝이 아름다운 사랑,1608312.0,리사,48312.0,Lisa Duet Single,348557.0,870,2003,솔로,여성,대한민국
1517,인연 (New Mix) (Feat. 바비 킴),1478452.0,리사,48312.0,인연,329466.0,358,2003,솔로,여성,대한민국
1518,어떻게 지내 (답가),32650659.0,런치,2746396.0,어떻게 지내 (답가),10440301.0,62371,2010,솔로,여성,대한민국
1519,U GOT IT,31907388.0,갓츄 (GOT U),2737791.0,PRODUCE X 101 - 31 Boys 5 Concepts,10303856.0,65216,2010,그룹,남성,대한민국
1520,DIRTY,3690927.0,미료,6272.0,MIRYO aka JOHONEY,2072614.0,9318,2012,솔로,여성,대한민국
1521,옛날여자,1422289.0,간미연,1636.0,Refreshing,327197.0,1821,2006,솔로,여성,대한민국
1522,Yesterday,1131254.0,박혜경,1790.0,Yesterday,315523.0,1353,1999,솔로,여성,대한민국
1523,Don't Push Me,533259.0,Sweetbox,100060.0,Jade,35195.0,9302,1998,솔로,여성,일본
1524,Life Is Cool,533228.0,Sweetbox,100060.0,Adagio,35191.0,6530,1998,솔로,여성,일본
1525,그렇고 그런 사이,3434891.0,장기하와 얼굴들,261662.0,장기하와 얼굴들,1301558.0,11525,2008.05.10,그룹,남성,대한민국
1526,너니까,3662813.0,이현,429480.0,The Healing Echo,2057366.0,4914,2009,솔로,남성,대한민국
1527,잘못된 만남,1490153.0,아유미,192775.0,잘못된 만남,331411.0,476,2006.07.13,솔로,여성,일본
1528,그녀를 뺏겠습니다,1698297.0,크라운제이 (CROWN J),182206.0,Miss Me?,355815.0,3014,2006,솔로,남성,대한민국
1529,Fly Boy,1933313.0,크라운제이 (CROWN J),182206.0,Fly Boy,398407.0,3606,2006,솔로,남성,대한민국
1530,같은 시간 속의 너,5576417.0,나얼,3959.0,브라운 아이드 소울 싱글 프로젝트 1st. 같은 시간 속의 너 By 나얼,2302870.0,165916,2005,솔로,남성,대한민국
1531,기억의 빈자리,30757693.0,나얼,3959.0,기억의 빈자리,10115433.0,125261,2005,솔로,남성,대한민국
1532,바람기억,3910821.0,나얼,3959.0,Principle Of My Soul,2150856.0,238517,2005,솔로,남성,대한민국
1533,Señorita,31877297.0,Shawn Mendes,776533.0,Señorita,10298832.0,160246,2013,솔로,남성,캐나다
1534,There's Nothing Holdin' Me Back,30380953.0,Shawn Mendes,776533.0,Illuminate (Deluxe),2689280.0,191152,2013,솔로,남성,캐나다
1535,매일 밤마다,2014267.0,바보킴,314066.0,로뎀나무 Vol. 2-1,460054.0,151,2000,솔로,남성,대한민국
1536,열두 시가 되면,7987620.0,가인,428821.0,열두 시가 되면,2658098.0,31523,2010,솔로,여성,대한민국
1537,너만은 모르길,3741493.0,가인,428821.0,윤일상 작곡가 21주년 기념 앨범 I'm 21 Part.4,2096206.0,5249,2010,솔로,여성,대한민국
1538,너의 번호를 누르고 (Prod. 영화처럼),32224166.0,#안녕,1024489.0,너의 번호를 누르고,10359126.0,110764,2016.08.18,솔로,남성,대한민국
1539,우리 왜 헤어져야 해,32187544.0,신예영,2740042.0,우리 왜 헤어져야 해,10353881.0,127192,2010,솔로,여성,대한민국
1540,남자답게,1755570.0,아웃사이더,181785.0,Soliloquist,359964.0,5174,2004,솔로,남성,대한민국
1541,면도,1086029.0,V.One,2239.0,두번째 여행,312206.0,28232,2003,솔로,남성,대한민국
1542,버릇,1618992.0,영지,46744.0,Young Ji The First Album,349449.0,1818,2007,솔로,여성,대한민국
1543,비나리,1752237.0,영지,46744.0,비나리,359752.0,1912,2007,솔로,여성,대한민국
1544,그녀에게,843729.0,유엔,100737.0,그녀에게,302691.0,10390,2000,그룹,남성,대한민국
1545,사랑해 또 행복해,1647253.0,H2가인,226039.0,H2歌人(가인) Project,352247.0,3196,2000,그룹,여성,대한민국
1546,뉴스 (News),3672259.0,나인뮤지스,465680.0,NEWS,2062567.0,16572,2010.08.12,그룹,여성,대한민국
1547,다쳐 (Hurt Locker),5761969.0,나인뮤지스,465680.0,9MUSES S/S EDITION,2327163.0,18133,2010.08.12,그룹,여성,대한민국
1548,촌스럽게 굴지마 (Feat. 용준형),3642699.0,알리 (ALi),312266.0,SOUL-RI : 영혼이 있는 마을,2048291.0,18516,2009,솔로,여성,대한민국
1549,좋니,30486509.0,윤종신,437.0,LISTEN 010 좋니,10073513.0,354771,1990,솔로,남성,대한민국
1550,마이동풍,1414764.0,배치기,101886.0,마이동풍 (馬耳東風),326139.0,16534,2005.02.18,그룹,남성,대한민국
1551,두 마리,3763333.0,배치기,101886.0,두 마리,2107446.0,25120,2005.02.18,그룹,남성,대한민국
1552,난리나,3692955.0,블락비 (Block B),532201.0,Welcome to the BLOCK,2073331.0,45878,2011,그룹,남성,대한민국
1553,YESTERDAY,30232778.0,블락비 (Block B),532201.0,YESTERDAY,10036123.0,125777,2011,그룹,남성,대한민국
1554,all of my life,30550388.0,박원,41499.0,0M,10083290.0,242096,2015.11.12,솔로,남성,대한민국
1555,노력,30099927.0,박원,41499.0,1/24,10016012.0,192636,2015.11.12,솔로,남성,대한민국
1556,"호우주의 (Feat. 개코, 넉살 (Nucksal)) (Prod. 코드 쿤스트)",34331508.0,조광일,2738493.0,쇼미더머니 10 Semi Final,10793912.0,39206,2010,솔로,남성,대한민국
1557,돌덩이,32361098.0,하현우 (국카스텐),612072.0,이태원 클라쓰 OST Part.3,10385262.0,116382,2000,솔로,남성,대한민국
1558,Closer (Feat. Halsey),8287788.0,The Chainsmokers,713297.0,Collage EP,2700553.0,233100,2012,그룹,남성,미국
1559,Something Just Like This,30271730.0,The Chainsmokers,713297.0,Memories...Do Not Open,10031250.0,179547,2012,그룹,남성,미국
1560,술 한잔 해요,33247490.0,경서 (경서예지),2917776.0,술 한잔 해요,10556217.0,30862,,솔로,여성,대한민국
1561,뒷모습,1734162.0,나윤권,58979.0,뒷모습 후(後),358200.0,26082,2004,솔로,남성,대한민국
1562,아름다워,3760662.0,나윤권,58979.0,아름다워,2106689.0,895,2004,솔로,남성,대한민국
1563,겁이 나서,3698565.0,나윤권,58979.0,겁이 나서,2075930.0,22218,2004,솔로,남성,대한민국
1564,사랑은 비처럼,3749037.0,나윤권,58979.0,사랑비 OST First Single,2100147.0,3120,2004,솔로,남성,대한민국
1565,어쩜,3682013.0,Jessica (제시카),428829.0,난폭한 로맨스 OST Part.2,2067526.0,7932,2010,솔로,여성,미국
1566,내 사랑,1583256.0,모세,165535.0,사랑이죠.. 사랑,346236.0,1528,2005,솔로,남성,대한민국
1567,한걸음,1107022.0,모세,165535.0,한걸음,313772.0,1735,2005,솔로,남성,대한민국
1568,사랑인걸,732373.0,모세,165535.0,"사랑, 그 간절한 그리움 1집",300617.0,69487,2005,솔로,남성,대한민국
1569,Peaches (Feat. Daniel Caesar & Giveon),33359317.0,Justin Bieber,420621.0,Justice (The Complete Edition),10580103.0,215417,2009,솔로,남성,캐나다
1570,Love Yourself,7931286.0,Justin Bieber,420621.0,Purpose (Deluxe),2337419.0,279445,2009,솔로,남성,캐나다
1571,Off My Face,33359309.0,Justin Bieber,420621.0,Justice (The Complete Edition),10580103.0,131453,2009,솔로,남성,캐나다
1572,사랑,3408448.0,임재범,4838.0,시티헌터 OST Part.1,1281051.0,31764,1991,솔로,남성,대한민국
1573,Maniac,32122539.0,Conan Gray,2398189.0,Maniac,10343276.0,151093,2010,솔로,남성,미국
1574,Puss (Prod.by 라이머),5634219.0,지민,687001.0,언프리티 랩스타 SEMI FINAL,2310080.0,71970,2012,솔로,여성,대한민국
1575,그녀를 사랑해줘요,1264830.0,하동균,43806.0,Stand Alone,320278.0,108489,2006,솔로,남성,대한민국
1576,백번을 불러도,1685557.0,에스진,172890.0,백번을 불러도,355298.0,496,2005.09.01,솔로,남성,대한민국
1577,내 눈물 모아,32561690.0,휘인 (Whee In),756533.0,슬기로운 의사생활 OST Part 8,10423707.0,58426,2010,솔로,여성,대한민국
1578,EASY (Feat. 식케이),31025164.0,휘인 (Whee In),756533.0,magnolia,10159006.0,52713,2010,솔로,여성,대한민국
1579,"너, 너 (N번째 연애 X 휘인 (Whee In))",34632789.0,휘인 (Whee In),756533.0,"너, 너 (N번째 연애 X 휘인 (Whee In))",10865624.0,40983,2010,솔로,여성,대한민국
1580,원더보이 (Wonder Boy),3492660.0,애프터스쿨 BLUE,554181.0,The 4th Single Album - BLUE,1342952.0,4310,2011,그룹,여성,대한민국
1581,호랑수월가,34535898.0,탑현,2893700.0,호랑수월가,10842005.0,75801,2010,솔로,남성,
1582,BIRTHDAY,31864628.0,전소미,968260.0,BIRTHDAY,10296482.0,69848,2010,솔로,여성,대한민국
1583,DUMB DUMB,33749109.0,전소미,968260.0,DUMB DUMB,10667450.0,94513,2010,솔로,여성,대한민국
1584,하루,1564795.0,포지션,100177.0,애가 (愛歌),344101.0,40201,1996.03.10,솔로,남성,대한민국
1585,슈퍼맨 (Feat. 2AM 창민),1993750.0,마리오,243278.0,슈퍼맨,441552.0,730,2008,솔로,남성,대한민국
1586,문자 (Feat. 백지영),3694935.0,마리오,243278.0,문자,2074487.0,8093,2008,솔로,남성,대한민국
1587,밀고 당겨줘 (Tease Me),3768214.0,서인국,436700.0,Perfect Fit,2109906.0,16186,2009.10.27,솔로,남성,대한민국
1588,사랑난로,7977140.0,서인국,436700.0,Jelly Christmas 2015 - 4랑,2656709.0,17599,2009.10.27,솔로,남성,대한민국
1589,S (Summer Mix),1670991.0,바나나 걸,108613.0,S - Summer Special,354119.0,149,2003,솔로,여성,대한민국
1590,쵸콜렛 (Feat. 이현지),1634070.0,바나나 걸,108613.0,쵸콜렛,351139.0,1214,2003,솔로,여성,대한민국
1591,나야 나 (PICK ME),30294022.0,PRODUCE 101,926037.0,PRODUCE 101 - 나야 나 (PICK ME),10044713.0,104276,2015.12.17,그룹,남성,대한민국
1592,WARRIOR,3685690.0,B.A.P,623451.0,WARRIOR,2069710.0,12612,2012,그룹,남성,대한민국
1593,Ma Boy (마보이),3385548.0,씨스타19,537569.0,Ma Boy,1263051.0,34536,2011,그룹,여성,대한민국
1594,달빛이 지고,3672273.0,임세주,540921.0,해를 품은 달 OST Part.1,2062586.0,7561,2011,솔로,여성,대한민국
1595,Sweet Dream,3450766.0,레인보우,440320.0,Sweet Dream,1313952.0,7489,2009.11.14,그룹,여성,대한민국
1596,살만해,2015250.0,브랜뉴데이,315175.0,Lady Garden,461051.0,9990,2009.01.07,그룹,여성,대한민국
1597,I'm Not The Only One,4660794.0,Sam Smith,718042.0,In The Lonely Hour,2258028.0,252121,2010,솔로,남성,영국
1598,To Die For,32373713.0,Sam Smith,718042.0,To Die For,10387838.0,98809,2010,솔로,남성,영국
1599,"사이렌 Remix (Feat. UNEDUCATED KID, Paul Blanco)",33359725.0,호미들,2754623.0,사이렌 Remix,10580227.0,147950,2010,그룹,남성,대한민국
1600,여섯시 반,3754180.0,사이먼 도미닉,428847.0,여섯시 반,2102808.0,11114,2000,솔로,남성,대한민국
1601,고독하구만 (Feat. 수퍼비) (Prod. GroovyRoom),33133799.0,머쉬베놈 (MUSHVENOM),2745413.0,쇼미더머니 9 Semi Final,10532919.0,35589,2010,솔로,남성,대한민국
1602,"여백의 미 (Feat. Jessi, JUSTHIS) (Prod. GroovyRoom)",33150994.0,머쉬베놈 (MUSHVENOM),2745413.0,쇼미더머니 9 Final,10536658.0,35110,2010,솔로,남성,대한민국
1603,"가다 (Feat. 사이먼 도미닉, The Quiett) (Prod. SLO)",33150990.0,머쉬베놈 (MUSHVENOM),2745413.0,쇼미더머니 9 Final,10536658.0,22860,2010,솔로,남성,대한민국
1604,부어라 비워라 (Tricker) (Prod. GroovyRoom),33115808.0,머쉬베놈 (MUSHVENOM),2745413.0,쇼미더머니 9 Episode 3,10529161.0,26585,2010,솔로,남성,대한민국
1605,나를 만나다,1758639.0,김미려,230587.0,나를 만나다,360186.0,199,2007.11.01,솔로,여성,대한민국
1606,호이 호이 (Hoi Hoi),3673830.0,레인보우 픽시,614911.0,호이 호이 (Hoi Hoi),2063369.0,4636,2012,그룹,여성,대한민국
1607,폭풍속으로 (One Way) (Feat. 에스더),1478189.0,장우혁,1585.0,My Way,329439.0,1766,2005.09.12,솔로,남성,대한민국
1608,주말 밤 (Maximum Mix) (Electro Remix),3475586.0,장우혁,1585.0,주말 밤,1330658.0,577,2005.09.12,솔로,남성,대한민국
1609,12:45 (Stripped),31509376.0,Etham,1907334.0,12:45 (Stripped),10235362.0,172073,2010,솔로,남성,영국
1610,어깨,7858989.0,소유 (SOYOU),490981.0,어깨,2640930.0,88183,2010.06.04,솔로,여성,대한민국
1611,모르나봐,7884171.0,소유 (SOYOU),490981.0,그녀는 예뻤다 OST Part.4,2644698.0,53248,2010.06.04,솔로,여성,대한민국
1612,비가와 (Rain),30247520.0,소유 (SOYOU),490981.0,비가와,10038305.0,136419,2010.06.04,솔로,여성,대한민국
1613,I Miss You,30177818.0,소유 (SOYOU),490981.0,도깨비 OST Part.7,10027253.0,120527,2010.06.04,솔로,여성,대한민국
1614,비가 오잖아,31803557.0,소유 (SOYOU),490981.0,비가 오잖아,10286209.0,49863,2010.06.04,솔로,여성,대한민국
1615,Start,888173.0,M.Street (엠스트리트),108240.0,Start,305340.0,552,2004,그룹,남성,대한민국
1616,Step Back,34494149.0,GOT the beat,3063272.0,Step Back,10830791.0,94349,2020,그룹,여성,대한민국
1617,사랑해.. 그래서 미안해 (Feat. 수호),1979049.0,김동희,25890.0,Love In Winter,430651.0,796,2007,솔로,여성,대한민국
1618,바다여행 (최한성 Ver.),1668399.0,이선균,16138.0,커피프린스 1호점 OST,353908.0,7267,2007,솔로,남성,대한민국
1619,세월의 흔적 다 버리고 (Duet. Lyn),632790.0,에릭,1739.0,Winter Story 2004-05,44592.0,3844,2005.12.07,솔로,남성,대한민국
1620,사랑 얘기,1506403.0,보이스원,206689.0,Love Actually,333345.0,459,2000,그룹,혼성,대한민국
1621,신난다 (Feat. 마마무),32830279.0,비룡,2883728.0,두리쥬와 X LINDA X 신난다,10470448.0,50592,2020,솔로,남성,대한민국
1622,그녀는 바람둥이야 (Feat. 동우 Of 인피니트),3680465.0,이수정,586498.0,그녀는 바람둥이야,2066768.0,7258,2011.11.23,솔로,여성,대한민국
1623,마녀가 된 이유,3666254.0,NS 윤지,433746.0,Neo Spirit,2058986.0,18197,2009,솔로,여성,대한민국
1624,친구,623485.0,U,181222.0,유리화 OST,43742.0,69,2006.01.26,솔로,남성,대한민국
1625,연,1757376.0,gavy project H5애인,230529.0,연,360107.0,202,2000,그룹,여성,대한민국
1626,눈물도 미안해서,1579194.0,황보,1719.0,Lady In Black,345776.0,376,2007.02.28,솔로,여성,대한민국
1627,행복의 조건,1488184.0,드렁큰 타이거,100027.0,희망승일:행복의 조건,331040.0,274,1999,솔로,남성,대한민국
1628,8:45 Heaven,1727882.0,드렁큰 타이거,100027.0,Sky Is The Limit,357620.0,21102,1999,솔로,남성,대한민국
1629,"깐부 (Feat. 염따, ASH ISLAND) (Prod. TOIL)",34298498.0,KOONTA (쿤타),254105.0,쇼미더머니 10 Episode 3,10784974.0,34186,2000,솔로,남성,대한민국
1630,"힙합구조대 (Feat. 에픽하이, 김진표, 주석, 이준, 에릭, 조PD, 김창렬, 바스코)",633409.0,이현도,3614.0,The new Classik… And You Don’T Stop,44653.0,463,1996,솔로,남성,대한민국
1631,거짓말처럼 기적처럼,1621063.0,이현우,1176.0,Heart Blossom,349726.0,161,1991,솔로,남성,미국
1632,너 따윈 버리고 (Feat. 타이거 JK),3685833.0,브라이언,1929.0,ReBorn Part 1,2069766.0,4187,2006,솔로,남성,미국
1633,가슴 아파도,848162.0,브라이언,1929.0,패션 70s OST,303224.0,2136,2006,솔로,남성,미국
1634,반만,32224409.0,진민호,695512.0,반만,10359204.0,71411,2016.10.20,솔로,남성,대한민국
1635,어쩌다가,1586098.0,전초아,37649.0,어쩌다가 (손호영 & 예인),346599.0,1217,2004.10.29,솔로,여성,
1636,오늘 밤에,31655897.0,홍진영,418700.0,Lots of Love,10259010.0,60148,2009,솔로,여성,대한민국
1637,Hello (With 나얼),3453622.0,돈 스파이크,549901.0,돈스파이크 Presents Vol.1,1315984.0,5893,2011,솔로,남성,대한민국
1638,로꾸거!!!,1576533.0,SUPER JUNIOR-T (슈퍼주니어 T),251847.0,로꾸거!!!,345483.0,6305,2007.02.23,그룹,남성,대한민국
1639,허락 (許諾),1750989.0,준서,15932.0,태왕사신기 OST,359657.0,3797,2000,솔로,남성,대한민국
1640,이러쿵 저러쿵,3395649.0,F-ve Dolls,520160.0,Club Remix Time To Play,1271651.0,10250,2011,그룹,여성,대한민국
1641,Boom Up,1173841.0,붐,184106.0,Boom Up,316939.0,175,2006,솔로,남성,대한민국
1642,추억은 만남보다 이별에 남아,33248758.0,정동하,181188.0,추억은 만남보다 이별에 남아,10556610.0,90074,2000,솔로,남성,대한민국
1643,친절한 금자씨,893112.0,조영욱,12576.0,친절한 금자씨 OST,305838.0,2960,1997,솔로,남성,대한민국
1644,단 하나의 사랑,623472.0,이재훈 (쿨),1574.0,미라클 2집,43741.0,2697,1990,솔로,남성,대한민국
1645,우리집을 못 찾겠군요 (Feat. 볼빨간사춘기),30230986.0,매드클라운,219621.0,우리집을 못 찾겠군요,10035799.0,107383,2008,솔로,남성,미국
1646,파라다이스 (메인 테마),2017348.0,티맥스,227372.0,꽃보다 남자 OST,463151.0,18063,2007,그룹,남성,대한민국
1647,Sex Apeal (Max Farenthide Radio Edit) (Feat. Mike W.),3559879.0,Bueno Clinic,567812.0,Sex Apeal,2015528.0,25881,2010,그룹,남성,폴란드
1648,조율,3438954.0,JK 김동욱,20379.0,[서바이벌 나는 가수다] 경연4-2. '청중평가단 추천곡',1304851.0,9345,2002,솔로,남성,대한민국
1649,쿵팍Life (Feat. Leo Kekoa ),1672103.0,JK 김동욱,20379.0,낯선 천국,354214.0,32,2002,솔로,남성,대한민국
1650,보통연애 (Feat. 박보람),7860122.0,박경,650832.0,보통연애,2641140.0,117086,2010,솔로,남성,대한민국
1651,"한 사람을 사랑하다 (Feat. Vibe, 포맨, SoulMan)",1671411.0,오현란,2876.0,한 사람을 사랑하다,354153.0,4566,1998,솔로,여성,대한민국
1652,수퍼비와 (Feat. BewhY) (Prod. BewhY),31399795.0,수퍼비 (SUPERBEE),695757.0,쇼미더머니 777 Semi Final,10218777.0,80885,2005,솔로,남성,대한민국
1653,흔들어봐 (Feat. MC 타이푼),1613570.0,길건,60360.0,Born Again (본 어게인),349063.0,641,2004,솔로,여성,대한민국
1654,A. U Ready? (Feat. 휘성),1174844.0,길건,60360.0,베이비G,317010.0,233,2004,솔로,여성,대한민국
1655,Believer,30227238.0,Imagine Dragons,635412.0,Evolve,10035055.0,203761,2012,그룹,남성,미국
1656,Thunder,30393293.0,Imagine Dragons,635412.0,Evolve,10035055.0,157877,2012,그룹,남성,미국
1657,MAMA,3764993.0,EXO-K,625511.0,'MAMA' EXO-K The 1st Mini Album,2108026.0,83786,2012,그룹,남성,대한민국
1658,롤린 (Rollin'),30287019.0,브레이브걸스,531700.0,Rollin',10043575.0,296240,2011,그룹,여성,대한민국
1659,시든 꽃에 물을 주듯,31703498.0,HYNN (박혜원),1229685.0,시든 꽃에 물을 주듯,10267986.0,206178,2018.12.28,솔로,여성,대한민국
1660,Stomp,1663219.0,M (이민우),1742.0,Explore M,353504.0,597,2003.11.22,솔로,남성,대한민국
1661,안녕,632787.0,M (이민우),1742.0,Winter Story 2004-05,44592.0,1069,2003.11.22,솔로,남성,대한민국
1662,애인 있어요,984646.0,이은미,1055.0,Ma Non Tanto,309042.0,9111,1992,솔로,여성,대한민국
1663,그대니까요,3766252.0,티파니 (TIFFANY),406421.0,사랑비 OST Third Single,2108749.0,2842,2009,솔로,여성,미국
1664,안녕,1755470.0,초신성,229544.0,The Beautiful Stardust,359951.0,2785,2007.09.20,그룹,남성,대한민국
1665,존재만으로,34701816.0,원슈타인,1702472.0,스물다섯 스물하나 OST Part 4,10880569.0,67096,2010,솔로,남성,대한민국
1666,적외선 카메라,33115809.0,원슈타인,1702472.0,쇼미더머니 9 Episode 3,10529161.0,63897,2010,솔로,남성,대한민국
1667,헤어져,1147025.0,김우주,168856.0,離別 (이별),316763.0,1763,2005,솔로,남성,대한민국
1668,싫대 (Feat. 범키),5752316.0,버벌진트,6985.0,싫대,2325830.0,14716,1999,솔로,남성,대한민국
1669,좋아보여 (Feat. 검정치마),3538775.0,버벌진트,6985.0,Go Easy,2009410.0,71162,1999,솔로,남성,대한민국
1670,Classic,3686688.0,버벌진트,6985.0,Classic,2070214.0,901,1999,솔로,남성,대한민국
1671,추워요,3676353.0,송지은,446200.0,부탁해요 캡틴 OST Part.2,2064727.0,2434,2009,솔로,여성,대한민국
1672,이별 못한 이별,855662.0,지선,13459.0,내 이름은 김삼순 OST,303915.0,10072,2005,솔로,여성,대한민국
1673,가지 말라고 (Feat. 박정은),1539175.0,PK 헤만,211782.0,Evergreen,338846.0,854,2007,솔로,남성,대한민국
1674,Evergreen (Feat. 이지혜),1539174.0,PK 헤만,211782.0,Evergreen,338846.0,7460,2007,솔로,남성,대한민국
1675,말괄량이 (Feat. 카를로스(업타운)),1423391.0,배슬기,24982.0,The First Album,327350.0,3192,2006,솔로,여성,대한민국
1676,"난 사랑에 빠졌죠 (CF - 그린타임 녹차 주지훈, 한효주편)",1147495.0,배슬기,24982.0,One For Love,316805.0,190,2006,솔로,여성,대한민국
1677,돈 Call Me (Prod.BRLLNT),31788828.0,염따,202530.0,Dingo X 염따,10283605.0,80467,2006.09.11,솔로,남성,대한민국
1678,너와 나의 Memories,34215820.0,염따,202530.0,쇼미더머니 10 Episode 1,10765081.0,39817,2006.09.11,솔로,남성,대한민국
1679,너의 밤은 어때 (취향저격 그녀 X 정은지),32955371.0,정은지,644871.0,너의 밤은 어때 (취향저격 그녀 X 정은지),10496598.0,26341,2012,솔로,여성,대한민국
1680,너란 봄 (Feat. 하림),30351579.0,정은지,644871.0,공간,10053122.0,58029,2012,솔로,여성,대한민국
1681,이뻐이뻐 (Pretty girl),31907390.0,크레파스,2737793.0,PRODUCE X 101 - 31 Boys 5 Concepts,10303856.0,68048,2010,그룹,남성,대한민국
1682,더 사랑한다면,3488861.0,려욱 (RYEOWOOK),209406.0,스파이 명월 OST Part.3,1339952.0,1434,2010.11.11,솔로,남성,대한민국
1683,추억이면 (異面),882619.0,부활,100594.0,서정 (抒情),304917.0,4401,1986,그룹,남성,대한민국
1684,사랑,1510413.0,부활,100594.0,사랑,333727.0,4384,1986,그룹,남성,대한민국
1685,Grace Love,1502029.0,SAT & IM (빅톤),206405.0,눈의 여왕 OST,332841.0,130,,그룹,혼성,대한민국
1686,City Life (Feat. 김도향),1147240.0,데프콘,7567.0,City Life,316788.0,1043,2001,솔로,남성,대한민국
1687,아마도 그건,1975152.0,홍민정,445480.0,과속 스캔들 OST (무비클로저),427151.0,27523,2000,솔로,여성,대한민국
1688,찐이야,32457751.0,영탁,753762.0,내일은 미스터트롯 결승전 베스트,10402513.0,64492,2007.03.05,솔로,남성,대한민국
1689,니가 왜 거기서 나와 (Narr. 고은아),31368699.0,영탁,753762.0,니가 왜 거기서 나와,10214084.0,58765,2007.03.05,솔로,남성,대한민국
1690,우리 이제 어떻게 하나요,1454587.0,김현철,1424.0,우리 이제 어떻게 하나요,327587.0,2070,1989,솔로,남성,대한민국
1691,오죽했으면,1637801.0,구정현,225107.0,오죽했으면,351462.0,2199,2007,솔로,남성,대한민국
1692,딱 좋아 (Just right),5775986.0,GOT7 (갓세븐),751059.0,Just right,2328888.0,54017,2014.01.20,그룹,남성,대한민국
1693,What You Waiting For? (KTFT 송혜교편),833906.0,Gwen Stefani,39543.0,"Love, Angel, Music, Baby",301627.0,330,2004,솔로,여성,미국
1694,Wind It Up,1501581.0,Gwen Stefani,39543.0,The Sweet Escape,332809.0,115,2004,솔로,여성,미국
1695,Love Is Pain (Feat. 길미),3759384.0,장희영,655831.0,Starting Is Over,2105907.0,2549,2005,솔로,여성,대한민국
1696,Tangled Up In me,622443.0,Skye Sweetnam,81450.0,Noise From The Basement,43366.0,2911,2004,솔로,여성,캐나다
1697,Suddenly,3441478.0,김보경 (NEON),60829.0,시티헌터 OST Part.4,1306863.0,21343,2010,솔로,여성,대한민국
1698,사랑을 해도 외롭다,2018769.0,태인,247893.0,사랑을 해도 외롭다,464453.0,1495,2008.05.27,솔로,여성,대한민국
1699,그림자,1617852.0,베이지,222697.0,Something Like Beige Vol.1,349364.0,455,2007,솔로,여성,대한민국
1700,나 이러고 살아 (With 박효신),3685457.0,스컬,543912.0,나 이러고 살아,2069607.0,4667,2011,솔로,남성,대한민국
1701,오에오,1669512.0,무가당,197806.0,오에오,354014.0,2010,2007,그룹,혼성,대한민국
1702,숲의 아이 (Bon voyage),32907450.0,유아 (오마이걸),858000.0,Bon Voyage,10486462.0,86713,2010,솔로,여성,대한민국
1703,어머니의 된장국 (다이나믹듀오),3756958.0,이승훈,646178.0,SBS K팝 스타 Top 6,2104427.0,6233,2010,솔로,남성,대한민국
1704,사랑아,1631371.0,The One (더원),160816.0,내 남자의 여자 OST,350813.0,35675,2002,솔로,남성,대한민국
1705,꺼내지 못한 말,5763962.0,The One (더원),160816.0,꺼내지 못한 말,2327434.0,8326,2002,솔로,남성,대한민국
1706,사랑할게,877919.0,The One (더원),160816.0,온리 유 OST,304077.0,1318,2002,솔로,남성,대한민국
1707,내가 사랑한 너 너를 사랑한 나 (Duet 비비안),3683594.0,태사비애,229242.0,내가 사랑한 너 너를 사랑한 나,2068387.0,1518,2007,그룹,여성,대한민국
1708,010-7120-7984,3484405.0,태사비애,229242.0,010-7120-7984,1337057.0,1545,2007,그룹,여성,대한민국
1709,원래이티켓 (One Way Ticket - Boney M),892703.0,조혜련,9841.0,Anacana (아나까나),305789.0,69,1992,솔로,여성,대한민국
1710,고맙습니다,1621187.0,태훈,223082.0,고맙습니다 OST,349733.0,1871,2007,솔로,남성,대한민국
1711,Text Me Merry Christmas (Feat. Kristen Bell),5493429.0,Straight No Chaser,593338.0,Under The Influence: Holiday Edition,2293888.0,62605,2010,그룹,남성,미국
1712,너를 사랑하는게...,2014291.0,심태윤 (Stay),180700.0,Thank You,460057.0,342,2001,솔로,남성,대한민국
